-10.0;-0.1745329;-0.0541722;+2.8990869;-0.0007742;-0.2327779;+0.0007742;-0.0700364;+313.9805506
-09.0;-0.1570796;-0.0373705;+2.7027380;-0.0008778;-0.1969385;+0.0008778;-0.1463817;+325.5970544
-08.0;-0.1396263;-0.0439955;+2.7801647;-0.0008262;-0.1857138;+0.0008262;-0.1374084;+325.6499317
-07.0;-0.1221730;-0.0578983;+2.9243173;-0.0007458;-0.1820432;+0.0007458;-0.1096268;+322.7598643
-06.0;-0.1047198;-0.0411485;+2.7416993;-0.0008389;-0.1469117;+0.0008389;-0.1811955;+333.8139941
-05.0;-0.0872665;-0.0637050;+3.0021805;-0.0007007;-0.1521290;+0.0007007;-0.1219303;+326.8572664
-04.0;-0.0698132;-0.0520395;+2.8757374;-0.0007576;-0.1224593;+0.0007576;-0.1738516;+335.2218554
-03.0;-0.0523599;-0.0509109;+2.8436108;-0.0007716;-0.1036395;+0.0007716;-0.1981341;+339.4070172
-02.0;-0.0349066;+0.0349066;+0.0000000;+0.0000000;+0.0000000;+0.0000000;+0.0000000;+0.0000000
-01.0;-0.0174533;-0.0526763;+2.8836637;-0.0007460;-0.0702448;+0.0007460;-0.2215182;+345.1496254
+00.0;+0.0000000;-0.0498321;+2.8466491;-0.0007637;-0.0498734;+0.0007637;-0.2487974;+349.8736619
+01.0;+0.0174533;-0.0582717;+2.8836363;-0.0007436;-0.0408411;+0.0007436;-0.2499791;+350.2096747
+02.0;+0.0349066;-0.0506737;+2.8292821;-0.0007713;-0.0157684;+0.0007713;-0.2859051;+356.6881787
+03.0;+0.0523599;-0.0544535;+2.8703801;-0.0007492;-0.0020937;+0.0007492;-0.2909314;+358.4475345
+04.0;+0.0698132;-0.0576505;+2.8812789;-0.0007437;+0.0121633;+0.0007437;-0.3030175;+360.7668668
+05.0;+0.0872665;-0.0509108;+2.8431386;-0.0007647;+0.0363717;+0.0007647;-0.3354327;+366.8009909
+06.0;+0.1047198;-0.0599123;+2.8884577;-0.0007414;+0.0448375;+0.0007414;-0.3347867;+366.9405431
+07.0;+0.1221730;-0.1221730;+0.0000000;+0.0000000;+0.0000000;+0.0000000;+0.0000000;+0.0000000
+08.0;+0.1396263;-0.0554557;+2.8537267;-0.0007634;+0.0843700;+0.0007634;-0.3829339;+375.7013610
+09.0;+0.1570796;-0.0541597;+2.8475451;-0.0007694;+0.1032849;+0.0007694;-0.4042034;+379.7572988
