+71.0;+1.2391838;-0.0191904;+2.7224182;-0.0070524;+2.7326978;+0.0070524;-5.4909517;+1134.4631614
+72.0;+1.2566371;-0.0185519;+2.7218193;-0.0078112;+2.8938794;+0.0078112;-5.9488918;+1194.9757420
+73.0;+1.2740904;-0.0172646;+2.7220235;-0.0087346;+3.0796605;+0.0087346;-6.4958171;+1266.8929016
+74.0;+1.2915436;-0.0161888;+2.7200575;-0.0098414;+3.2857071;+0.0098414;-7.1347748;+1349.3452166
+74.5;+1.3002703;-0.0158180;+2.7218751;-0.0104442;+3.3963291;+0.0104442;-7.4811349;+1394.3021118
+75.0;+1.3089969;-0.0151900;+2.7196604;-0.0111600;+3.5174413;+0.0111600;-7.8822124;+1445.1809745
+75.5;+1.3177236;-0.0146992;+2.7210799;-0.0119090;+3.6448337;+0.0119090;-8.3025565;+1499.0841051
+76.0;+1.3264502;-0.0151530;+2.7076880;-0.0127875;+3.7666874;+0.0127875;-8.7679900;+1556.3253900
+76.5;+1.3351769;-0.0200063;+2.6542355;-0.0137049;+3.8263872;+0.0137049;-9.1865000;+1603.2367704
+77.0;+1.3439035;-0.0252746;+2.5897478;-0.0147849;+3.8812061;+0.0147849;-9.6636837;+1654.7540718
+77.5;+1.3526302;-0.0301287;+2.5341471;-0.0159158;+3.9443630;+0.0159158;-10.1691704;+1710.4305167
+78.0;+1.3613568;-0.0415440;+2.4410301;-0.0167953;+3.9003105;+0.0167953;-10.4690694;+1731.4836192
+78.5;+1.3700835;-0.0390856;+2.4169251;-0.0187330;+4.0899280;+0.0187330;-11.4165379;+1846.9052396
+79.0;+1.3788101;-0.0434924;+2.3515029;-0.0205085;+4.1678862;+0.0205085;-12.1889130;+1930.0373810
+79.5;+1.3875368;-0.0482466;+2.2914274;-0.0223316;+4.2420942;+0.0223316;-12.9761728;+2013.8996084
+80.0;+1.3962634;-0.0518719;+2.2275579;-0.0246882;+4.3411398;+0.0246882;-13.9968816;+2123.3944993
+80.5;+1.4049900;-0.0564928;+2.1651353;-0.0270898;+4.4240983;+0.0270898;-15.0191177;+2230.9528501
+81.0;+1.4137167;-0.0575683;+2.1108673;-0.0305344;+4.5870219;+0.0305344;-16.5292835;+2396.1179817
+81.5;+1.4224433;-0.0615537;+2.0383902;-0.0342173;+4.6938456;+0.0342173;-18.0764980;+2557.1112389
+82.0;+1.4311700;-0.0645935;+1.9812745;-0.0382337;+4.8284212;+0.0382337;-19.7819110;+2737.3048344
+82.5;+1.4398966;-0.0673323;+1.9114397;-0.0435625;+4.9783445;+0.0435625;-22.0159798;+2969.8352395
+83.0;+1.4486233;-0.0703426;+1.8390121;-0.0498604;+5.1300520;+0.0498604;-24.6308515;+3239.7487439
+83.5;+1.4573499;-0.0724318;+1.7849393;-0.0567268;+5.3177630;+0.0567268;-27.5040758;+3539.5614934
+84.0;+1.4660766;-0.0734361;+1.7085925;-0.0673298;+5.5535518;+0.0673298;-31.8867858;+3990.2284763
+84.5;+1.4748032;-0.0730122;+1.6527658;-0.0798731;+5.8605324;+0.0798731;-37.0995499;+4531.5499659
+85.0;+1.4835299;-0.0767921;+1.5729462;-0.0935318;+6.0406006;+0.0935318;-42.6216450;+5086.7580519
+85.5;+1.4922565;-0.0731761;+1.5119959;-0.1182106;+6.5406170;+0.1182106;-52.7737116;+6129.2167218
