-10.0;-0.1745329;-0.0645499;+3.0543599;-0.0007010;-0.2437448;+0.0007010;-0.0304164;+308.8469964
-09.0;-0.1570796;-0.0603996;+2.9706420;-0.0007337;-0.2209741;+0.0007337;-0.0659625;+314.6033149
-08.0;-0.1396263;-0.0484054;+2.8306228;-0.0007983;-0.1902795;+0.0007983;-0.1219428;+323.4244324
-07.0;-0.1221730;-0.0520977;+2.8594520;-0.0007784;-0.1760567;+0.0007784;-0.1283632;+325.2534045
-06.0;-0.1047198;-0.0560726;+2.9571480;-0.0007245;-0.1621926;+0.0007245;-0.1211505;+326.0935439
-05.0;-0.0872665;-0.0526862;+2.8878670;-0.0007549;-0.1408736;+0.0007549;-0.1543572;+331.4751034
-04.0;-0.0698132;-0.0600970;+2.9620281;-0.0007156;-0.1306460;+0.0007156;-0.1492222;+331.6679144
-03.0;-0.0523599;-0.0598050;+2.9319387;-0.0007272;-0.1126376;+0.0007272;-0.1717739;+335.6728319
-02.0;-0.0349066;-0.0543770;+2.8846469;-0.0007478;-0.0895216;+0.0007478;-0.2029361;+341.1544169
-01.0;-0.0174533;-0.0560232;+2.9150385;-0.0007304;-0.0736090;+0.0007304;-0.2120447;+343.7246501
+00.0;+0.0000000;-0.0486671;+2.8288002;-0.0007732;-0.0487056;+0.0007732;-0.2537114;+350.4275343
+01.0;+0.0174533;-0.0562075;+2.8849401;-0.0007428;-0.0387736;+0.0007428;-0.2517360;+350.8167309
+02.0;+0.0349066;-0.0533361;+2.8429330;-0.0007640;-0.0184316;+0.0007640;-0.2803790;+355.7218961
+03.0;+0.0523599;-0.0507677;+2.8461998;-0.0007620;+0.0015922;+0.0007620;-0.2996167;+359.8845052
+04.0;+0.0698132;-0.0540757;+2.8553207;-0.0007573;+0.0157388;+0.0007573;-0.3119350;+362.1360612
+05.0;+0.0872665;-0.0534318;+2.8565157;-0.0007574;+0.0338475;+0.0007574;-0.3300616;+365.7792519
+06.0;+0.1047198;-0.0557271;+2.8653988;-0.0007536;+0.0490319;+0.0007536;-0.3437823;+368.5814964
+07.0;+0.1221730;-0.0573034;+2.8678855;-0.0007537;+0.0649608;+0.0007537;-0.3597333;+371.5529480
+08.0;+0.1396263;-0.0533240;+2.8462848;-0.0007677;+0.0865173;+0.0007677;-0.3867539;+376.5137260
+09.0;+0.1570796;-0.0583219;+2.8712067;-0.0007561;+0.0990801;+0.0007561;-0.3948101;+378.1437681
+10.0;+0.1745329;-0.0522597;+2.8326538;-0.0007809;+0.1228863;+0.0007809;-0.4283108;+384.1327935
+11.0;+0.1919862;-0.0518936;+2.8300025;-0.0007861;+0.1410164;+0.0007861;-0.4484558;+387.9418592
+12.0;+0.2094395;-0.0526001;+2.8326343;-0.0007886;+0.1581382;+0.0007886;-0.4665477;+391.4296105
+13.0;+0.2268928;-0.0567497;+2.8498415;-0.0007825;+0.1718042;+0.0007825;-0.4778410;+393.4684451
+14.0;+0.2443461;-0.0520333;+2.8271096;-0.0008016;+0.1947192;+0.0008016;-0.5082343;+399.0949891
+15.0;+0.2617994;-0.0515708;+2.8258455;-0.0008082;+0.2133814;+0.0008082;-0.5294796;+402.8819688
+16.0;+0.2792527;-0.0521214;+2.8274970;-0.0008134;+0.2311194;+0.0008134;-0.5492295;+406.6534899
+17.0;+0.2967060;-0.0508206;+2.8199840;-0.0008251;+0.2509636;+0.0008251;-0.5736752;+411.0357301
+18.0;+0.3141593;-0.0533657;+2.8270272;-0.0008274;+0.2668715;+0.0008274;-0.5904655;+413.9087470
+19.0;+0.3316126;-0.0516432;+2.8191896;-0.0008409;+0.2875212;+0.0008409;-0.6163945;+418.6388924
+20.0;+0.3490659;-0.0526381;+2.8223725;-0.0008472;+0.3054265;+0.0008472;-0.6367762;+422.2566142
+21.0;+0.3665191;-0.0496666;+2.8114219;-0.0008649;+0.3279000;+0.0008649;-0.6661833;+427.6211692
+22.0;+0.3839724;-0.0525940;+2.8164465;-0.0008703;+0.3440658;+0.0008703;-0.6844493;+430.6975917
+23.0;+0.4014257;-0.0509127;+2.8098434;-0.0008864;+0.3656100;+0.0008864;-0.7122705;+435.6405707
+24.0;+0.4188790;-0.0512401;+2.8091656;-0.0008983;+0.3851494;+0.0008983;-0.7364650;+439.8805854
+25.0;+0.4363323;-0.0506478;+2.8063381;-0.0009130;+0.4060192;+0.0009130;-0.7631048;+444.5545890
+26.0;+0.4537856;-0.0498853;+2.8044136;-0.0009282;+0.4273983;+0.0009282;-0.7904437;+449.3296836
+27.0;+0.4712389;-0.0511288;+2.8022825;-0.0009429;+0.4467046;+0.0009429;-0.8154906;+453.4978127
+28.0;+0.4886922;-0.0480446;+2.7974827;-0.0009642;+0.4715719;+0.0009642;-0.8486690;+459.4938093
+29.0;+0.5061455;-0.0482363;+2.7953172;-0.0009819;+0.4928474;+0.0009819;-0.8768686;+464.2605704
+30.0;+0.5235988;-0.0483609;+2.7923127;-0.0010013;+0.5145730;+0.0010013;-0.9061980;+469.2499685
+31.0;+0.5410521;-0.0487225;+2.7925724;-0.0010193;+0.5363842;+0.0010193;-0.9350327;+473.9652070
+32.0;+0.5585054;-0.0480566;+2.7886461;-0.0010427;+0.5599481;+0.0010427;-0.9677401;+479.5670554
+33.0;+0.5759587;-0.0466207;+2.7860736;-0.0010674;+0.5850281;+0.0010674;-1.0025050;+485.5463615
