-10.0;-0.1745329;-0.0602688;+2.9844377;-0.0007327;-0.2392141;+0.0007327;-0.0473511;+311.1126932
-09.0;-0.1570796;-0.0479378;+2.8729467;-0.0007802;-0.2079390;+0.0007802;-0.0972088;+319.5491863
-08.0;-0.1396263;-0.0468676;+2.8188905;-0.0008045;-0.1886865;+0.0008045;-0.1259567;+324.2360966
-07.0;-0.1221730;-0.0464814;+2.8075040;-0.0008059;-0.1702719;+0.0008059;-0.1449041;+327.8132636
-06.0;-0.1047198;-0.0573124;+2.9649855;-0.0007209;-0.1634652;+0.0007209;-0.1184957;+325.6626325
-05.0;-0.0872665;-0.0615829;+2.9593364;-0.0007207;-0.1499585;+0.0007207;-0.1319129;+327.9898281
-04.0;-0.0698132;-0.0566449;+2.9472931;-0.0007221;-0.1271365;+0.0007221;-0.1552856;+332.8312658
-03.0;-0.0523599;-0.0510865;+2.8432863;-0.0007718;-0.1038169;+0.0007718;-0.1980366;+339.5013813
-02.0;-0.0349066;-0.0512386;+2.8712441;-0.0007543;-0.0863589;+0.0007543;-0.2086725;+342.1752279
-01.0;-0.0174533;-0.0527592;+2.8878727;-0.0007438;-0.0703281;+0.0007438;-0.2205884;+345.0935275
+00.0;+0.0000000;-0.0579195;+2.9006295;-0.0007361;-0.0579844;+0.0007361;-0.2299244;+346.7724714
+01.0;+0.0174533;-0.0495589;+2.8199180;-0.0007771;-0.0321167;+0.0007771;-0.2718014;+353.6205479
+02.0;+0.0349066;-0.0539460;+2.8630825;-0.0007533;-0.0190417;+0.0007533;-0.2755845;+355.3669054
+03.0;+0.0523599;-0.0547094;+2.8709031;-0.0007489;-0.0023495;+0.0007489;-0.2905692;+358.4028968
+04.0;+0.0698132;-0.0545883;+2.8624955;-0.0007535;+0.0152261;+0.0007535;-0.3099346;+361.9226149
+05.0;+0.0872665;-0.0504931;+2.8414683;-0.0007656;+0.0367899;+0.0007656;-0.3362118;+366.8924181
