+70.0;+1.2217305;-0.0210807;+2.7215514;-0.0063684;+2.5771089;+0.0063684;-5.0689344;+1077.8906677
+70.5;+1.2304571;-0.0196369;+2.7220031;-0.0067143;+2.6569203;+0.0067143;-5.2840934;+1106.9644274
+71.0;+1.2391838;-0.0189362;+2.7231179;-0.0070586;+2.7348521;+0.0070586;-5.4967377;+1135.6331746
+71.5;+1.2479104;-0.0183111;+2.7241678;-0.0074289;+2.8162331;+0.0074289;-5.7230202;+1165.9883245
+72.0;+1.2566371;-0.0191047;+2.7200330;-0.0077965;+2.8887051;+0.0077965;-5.9393090;+1193.6392238
+72.5;+1.2653637;-0.0176616;+2.7210912;-0.0082700;+2.9866177;+0.0082700;-6.2225027;+1231.1714767
+73.0;+1.2740904;-0.0181788;+2.7171659;-0.0087167;+3.0701033;+0.0087167;-6.4807651;+1263.9267326
+73.5;+1.2828170;-0.0175542;+2.7197548;-0.0092228;+3.1704787;+0.0092228;-6.7791845;+1303.5005902
+74.0;+1.2915436;-0.0193895;+2.6926323;-0.0098351;+3.2483444;+0.0098351;-7.0966186;+1342.1064357
+74.5;+1.3002703;-0.0254609;+2.6379667;-0.0104261;+3.2792842;+0.0104261;-7.3588018;+1370.6847362
+75.0;+1.3089969;-0.0314250;+2.5750289;-0.0111430;+3.3120508;+0.0111430;-7.6720958;+1404.3203715
+75.5;+1.3177236;-0.0369330;+2.5189828;-0.0118968;+3.3509924;+0.0118968;-8.0059795;+1441.0466218
+76.0;+1.3264502;-0.0416778;+2.4594138;-0.0128201;+3.4003454;+0.0128201;-8.4166084;+1486.5489615
+76.5;+1.3351769;-0.0483182;+2.3981345;-0.0136771;+3.4267415;+0.0136771;-8.7783232;+1523.7490540
+77.0;+1.3439035;-0.0530943;+2.3361283;-0.0148113;+3.4777725;+0.0148113;-9.2731470;+1577.6526831
+77.5;+1.3526302;-0.0590032;+2.2770493;-0.0159001;+3.5150356;+0.0159001;-9.7364212;+1626.5867517
+78.0;+1.3613568;-0.0639432;+2.2114800;-0.0173150;+3.5662912;+0.0173150;-10.3413192;+1690.8148028
+78.5;+1.3700835;-0.0688316;+2.1552689;-0.0187398;+3.6196767;+0.0187398;-10.9521793;+1755.9659406
+79.0;+1.3788101;-0.0732829;+2.0898067;-0.0205641;+3.6809158;+0.0205641;-11.7272441;+1837.9478290
+79.5;+1.3875368;-0.0787629;+2.0273966;-0.0223817;+3.7287235;+0.0223817;-12.4862197;+1916.3963689
+80.0;+1.3962634;-0.0821145;+1.9657200;-0.0247927;+3.8104683;+0.0247927;-13.5113628;+2025.3984187
+80.5;+1.4049900;-0.0873265;+1.9009325;-0.0272365;+3.8657553;+0.0272365;-14.5228363;+2129.3544752
+81.0;+1.4137167;-0.0918983;+1.8319285;-0.0302928;+3.9330825;+0.0302928;-15.7860325;+2259.4991874
+81.5;+1.4224433;-0.0943638;+1.7651927;-0.0342962;+4.0388027;+0.0342962;-17.4582253;+2433.3856628
+82.0;+1.4311700;-0.0997615;+1.6973499;-0.0381110;+4.0972199;+0.0381110;-19.0092821;+2590.0214212
+82.5;+1.4398966;-0.1018906;+1.6329798;-0.0434964;+4.2178339;+0.0434964;-21.2370912;+2820.3880871
+83.0;+1.4486233;-0.1006341;+1.5727793;-0.0511081;+4.4136710;+0.0511081;-24.4112513;+3150.9253053
+83.5;+1.4573499;-0.1087740;+1.4919171;-0.0570937;+4.4257186;+0.0570937;-26.7653492;+3380.0944516
+84.0;+1.4660766;-0.1072526;+1.4339189;-0.0678253;+4.6467266;+0.0678253;-31.1854129;+3835.4463735
+84.5;+1.4748032;-0.1079868;+1.3630416;-0.0809699;+4.8342616;+0.0809699;-36.5161806;+4375.3671485
+85.0;+1.4835299;-1.4835299;+0.0000000;+0.0000000;+0.0000000;+0.0000000;+0.0000000;+0.0000000
+85.5;+1.4922565;-0.1089366;+1.2239992;-0.1186107;+5.2713664;+0.1186107;-51.6813421;+5900.8782445
