+1.2217305;2871;-46.0;-0.8028515;+0.0456613;+3.3323492;-0.0010524;-0.9451175;+0.0010524;-0.0252186;-109.5848232
+0.8726646;3155;-45.0;-0.7853982;+0.0245097;+3.6447355;-0.0008859;-0.9521440;+0.0008859;-0.3750041;+60.1575209
+1.0471976;3039;-45.0;-0.7853982;+0.0387661;+3.4880279;-0.0009418;-0.9253252;+0.0009418;-0.2198968;-36.6670766
+1.2217305;2839;-45.0;-0.7853982;+0.0722391;+3.3727813;-0.0009487;-0.8650366;+0.0009487;-0.0039581;-97.9729466
+0.8726646;3104;-44.0;-0.7679449;+0.0284172;+3.3592557;-0.0010022;-0.9122238;+0.0010022;-0.5710528;+141.4229675
+1.0471976;3002;-44.0;-0.7679449;+0.0381553;+3.4842389;-0.0009154;-0.8945386;+0.0009154;-0.2093800;-33.7416991
+1.2217305;2817;-44.0;-0.7679449;+0.0578398;+3.3390623;-0.0009629;-0.8597113;+0.0009629;-0.0184134;-94.3571592
+0.8726646;3058;-43.0;-0.7504916;+0.0171345;+3.8360133;-0.0007600;-0.9009815;+0.0007600;-0.2116936;+7.7125961
+1.0471976;2965;-43.0;-0.7504916;+0.0300021;+3.4000638;-0.0009455;-0.8779343;+0.0009455;-0.2529127;-18.1205362
+1.2217305;2785;-43.0;-0.7504916;+0.0951937;+3.2904253;-0.0009069;-0.7685978;+0.0009069;-0.0530941;-67.1440371
+0.8726646;3012;-42.0;-0.7330383;+0.0256177;+3.6804858;-0.0007889;-0.8550535;+0.0007889;-0.2872185;+47.0781179
+1.0471976;2928;-42.0;-0.7330383;+0.0424155;+3.4367724;-0.0008795;-0.8263837;+0.0008795;-0.2167237;-16.7605733
+1.2217305;2763;-42.0;-0.7330383;+0.0734925;+3.3669500;-0.0008719;-0.7753773;+0.0008719;-0.0110643;-79.5255547
+0.8726646;2967;-41.0;-0.7155850;+0.0271128;+3.4970250;-0.0008465;-0.8227708;+0.0008465;-0.3893645;+90.3879274
+1.0471976;2899;-41.0;-0.7155850;+0.0535425;+3.5211579;-0.0008003;-0.7793829;+0.0008003;-0.1633604;-21.4531283
+1.2217305;2741;-41.0;-0.7155850;+0.0591145;+3.3507183;-0.0008762;-0.7704649;+0.0008762;-0.0163439;-78.0495033
+0.8726646;2921;-40.0;-0.6981317;+0.0228278;+3.5725645;-0.0007939;-0.8009236;+0.0007939;-0.3232239;+69.5519098
+1.0471976;2862;-40.0;-0.6981317;+0.0413368;+3.4853999;-0.0008102;-0.7709819;+0.0008102;-0.1753064;-18.0665252
+1.2217305;2720;-40.0;-0.6981317;+0.0969030;+3.3435759;-0.0008120;-0.6859422;+0.0008120;-0.0399466;-54.9295607
+0.8726646;2881;-39.0;-0.6806784;+0.0198502;+3.6702471;-0.0007352;-0.7774328;+0.0007352;-0.2533224;+49.4934094
+1.0471976;2832;-39.0;-0.6806784;+0.0454454;+3.4469687;-0.0008018;-0.7371605;+0.0008018;-0.1929796;-4.9478370
+1.2217305;2698;-39.0;-0.6806784;+0.0786467;+3.3684678;-0.0008009;-0.6871236;+0.0008009;-0.0256621;-59.6133933
+0.8726646;2841;-38.0;-0.6632251;+0.0266320;+3.6822132;-0.0007041;-0.7392618;+0.0007041;-0.2379951;+53.4813048
+1.0471976;2796;-38.0;-0.6632251;+0.0490520;+3.4266953;-0.0007871;-0.7051487;+0.0007871;-0.2000038;+3.5761656
+0.6981317;2749;-37.0;-0.6457718;+0.0164069;+3.3604493;-0.0008364;-0.7281425;+0.0008364;-0.5666705;+242.0829035
+0.8726646;2801;-37.0;-0.6457718;+0.0322960;+3.5948601;-0.0007145;-0.7041052;+0.0007145;-0.2775768;+75.9314664
+1.0471976;2766;-37.0;-0.6457718;+0.0539681;+3.3975653;-0.0007764;-0.6721712;+0.0007764;-0.2144263;+15.1530188
+0.6981317;2702;-36.0;-0.6283185;+0.0221214;+3.3992096;-0.0007910;-0.6932732;+0.0007910;-0.5153706;+229.0345332
+0.8726646;2761;-36.0;-0.6283185;+0.0243126;+3.6676922;-0.0006774;-0.6900339;+0.0006774;-0.2311953;+60.7175232
+1.0471976;2737;-36.0;-0.6283185;+0.0400040;+3.3931843;-0.0007747;-0.6671173;+0.0007747;-0.2114290;+14.0302725
+0.6981317;2659;-35.0;-0.6108652;+0.0222101;+4.0303483;-0.0005494;-0.6676096;+0.0005494;-0.1619655;+99.6418951
+0.8726646;2722;-35.0;-0.6108652;+0.0405207;+3.5932708;-0.0006748;-0.6414547;+0.0006748;-0.2668258;+85.6659916
+1.0471976;2707;-35.0;-0.6108652;+0.0603302;+3.4201131;-0.0007266;-0.6138417;+0.0007266;-0.2042723;+24.8574711
+0.6981317;2616;-34.0;-0.5934119;+0.0052789;+4.4877404;-0.0004428;-0.6668551;+0.0004428;+0.0062001;+33.4789648
+0.8726646;2687;-34.0;-0.5934119;+0.0384332;+3.6055294;-0.0006574;-0.6199764;+0.0006574;-0.2569338;+86.3702104
+1.0471976;2678;-34.0;-0.5934119;+0.0657558;+3.4122232;-0.0007102;-0.5827729;+0.0007102;-0.2112535;+33.5730856
+0.6981317;2568;-33.0;-0.5759587;+0.0173548;+4.1424760;-0.0005002;-0.6250063;+0.0005002;-0.1113454;+88.9346858
+0.8726646;2653;-33.0;-0.5759587;+0.0319004;+3.4903350;-0.0006921;-0.6049596;+0.0006921;-0.3100493;+106.5462313
+1.0471976;2648;-33.0;-0.5759587;+0.0511671;+3.4161103;-0.0007063;-0.5789417;+0.0007063;-0.2049966;+31.2347342
+0.6981317;2526;-32.0;-0.5585054;+0.0253717;+3.6161278;-0.0006365;-0.5901342;+0.0006365;-0.3352775;+179.6427499
+0.8726646;2613;-32.0;-0.5585054;+0.0380339;+3.7066575;-0.0005969;-0.5731880;+0.0005969;-0.2075475;+79.7951583
+1.0471976;2626;-32.0;-0.5585054;+0.0529397;+3.4521656;-0.0006767;-0.5535513;+0.0006767;-0.1935050;+33.4406982
+0.6981317;2488;-31.0;-0.5410521;+0.0222712;+3.6781645;-0.0006050;-0.5709442;+0.0006050;-0.2990526;+169.8614116
+0.8726646;2579;-31.0;-0.5410521;+0.0262362;+3.6331961;-0.0006173;-0.5656985;+0.0006173;-0.2343035;+88.1834900
+1.0471976;2597;-31.0;-0.5410521;+0.0766596;+3.4793028;-0.0006379;-0.5009314;+0.0006379;-0.1981776;+46.8585111
+0.6981317;2445;-30.0;-0.5235988;+0.0344569;+3.4799063;-0.0006542;-0.5322863;+0.0006542;-0.3966291;+213.8250023
+0.8726646;2545;-30.0;-0.5235988;+0.0293800;+3.5804386;-0.0006213;-0.5388194;+0.0006213;-0.2589495;+102.4453388
+1.0471976;2574;-30.0;-0.5235988;+0.0440864;+3.4554926;-0.0006568;-0.5199913;+0.0006568;-0.1958701;+40.5554370
+0.6981317;2407;-29.0;-0.5061455;+0.0290195;+3.9510996;-0.0005011;-0.5169634;+0.0005011;-0.1865605;+141.0786289
+0.8726646;2511;-29.0;-0.5061455;+0.0435254;+3.5946044;-0.0005966;-0.4987162;+0.0005966;-0.2600959;+112.6143224
+1.0471976;2545;-29.0;-0.5061455;+0.0678915;+3.4880975;-0.0006188;-0.4686493;+0.0006188;-0.2008712;+53.6077025
+0.6981317;2369;-28.0;-0.4886922;+0.0330419;+3.7555225;-0.0005428;-0.4900429;+0.0005428;-0.2633216;+174.1548716
+0.8726646;2482;-28.0;-0.4886922;+0.0273188;+3.6538285;-0.0005767;-0.4971605;+0.0005767;-0.2305744;+101.9236517
+1.0471976;2523;-28.0;-0.4886922;+0.0541534;+3.4820104;-0.0006188;-0.4641260;+0.0006188;-0.2017004;+54.0820238
+0.6981317;2331;-27.0;-0.4712389;+0.0350382;+3.4313600;-0.0006382;-0.4661474;+0.0006382;-0.4094446;+229.8746709
+0.8726646;2448;-27.0;-0.4712389;+0.0327519;+3.5952761;-0.0005826;-0.4689336;+0.0005826;-0.2592725;+117.3952764
+1.0471976;2493;-27.0;-0.4712389;+0.0596798;+3.5091607;-0.0005968;-0.4364860;+0.0005968;-0.2008764;+59.4725976
+0.6981317;2293;-26.0;-0.4537856;+0.0357484;+3.6597433;-0.0005518;-0.4442203;+0.0005518;-0.3040489;+197.2973972
+0.8726646;2419;-26.0;-0.4537856;+0.0340960;+3.6112052;-0.0005676;-0.4462002;+0.0005676;-0.2576104;+122.2412890
+1.0471976;2471;-26.0;-0.4537856;+0.0676559;+3.5103124;-0.0005837;-0.4065379;+0.0005837;-0.2133964;+69.7468294
+0.6981317;2255;-25.0;-0.4363323;+0.0370189;+3.6416689;-0.0005483;-0.4219842;+0.0005483;-0.3128007;+204.5849461
+0.8726646;2385;-25.0;-0.4363323;+0.0525479;+3.5764030;-0.0005613;-0.4038076;+0.0005613;-0.2854678;+141.1275495
+1.0471976;2449;-25.0;-0.4363323;+0.0754228;+3.5024743;-0.0005749;-0.3774415;+0.0005749;-0.2296313;+80.4212837
+0.6981317;2217;-24.0;-0.4188790;+0.0370035;+3.6590756;-0.0005354;-0.4015890;+0.0005354;-0.3072781;+206.3907850
+0.8726646;2357;-24.0;-0.4188790;+0.0503993;+3.6660180;-0.0005278;-0.3861152;+0.0005278;-0.2567134;+135.5825890
+1.0471976;2427;-24.0;-0.4188790;+0.0612203;+3.5042187;-0.0005729;-0.3737322;+0.0005729;-0.2278198;+80.1981742
+0.6981317;2183;-23.0;-0.4014257;+0.0220354;+3.7275490;-0.0005149;-0.3987059;+0.0005149;-0.2757917;+194.2975195
+0.8726646;2328;-23.0;-0.4014257;+0.0541660;+3.6399752;-0.0005269;-0.3619261;+0.0005269;-0.2745968;+146.4949605
+1.0471976;2398;-23.0;-0.4014257;+0.0940062;+3.4986119;-0.0005551;-0.3174845;+0.0005551;-0.2609686;+101.5647168
+0.6981317;2145;-22.0;-0.3839724;+0.0347124;+3.7125214;-0.0005073;-0.3641901;+0.0005073;-0.2922137;+207.9673476
+0.8726646;2294;-22.0;-0.3839724;+0.0423971;+3.6269285;-0.0005286;-0.3555103;+0.0005286;-0.2766483;+147.0324803
+1.0471976;2375;-22.0;-0.3839724;+0.0729180;+3.5803198;-0.0005313;-0.3214905;+0.0005313;-0.2289581;+91.0456677
+0.6981317;2112;-21.0;-0.3665191;+0.0359612;+3.6618560;-0.0005145;-0.3431484;+0.0005145;-0.3154754;+219.6106726
+0.8726646;2265;-21.0;-0.3665191;+0.0602448;+3.6722367;-0.0005035;-0.3162245;+0.0005035;-0.2809486;+157.8051816
+1.0471976;2353;-21.0;-0.3665191;+0.0605213;+3.5543251;-0.0005374;-0.3159203;+0.0005374;-0.2375877;+94.0596153
+0.6981317;2079;-20.0;-0.3490659;+0.0365905;+3.6637429;-0.0005079;-0.3230591;+0.0005079;-0.3198983;+224.7519410
+0.8726646;2237;-20.0;-0.3490659;+0.0661993;+3.5994981;-0.0005167;-0.2906605;+0.0005167;-0.3169586;+174.1689425
+1.0471976;2331;-20.0;-0.3490659;+0.0685903;+3.5719863;-0.0005239;-0.2880693;+0.0005239;-0.2484525;+102.8091032
+0.6981317;2041;-19.0;-0.3316126;+0.0396041;+3.6191125;-0.0005139;-0.3006014;+0.0005139;-0.3417330;+236.0854634
+0.8726646;2208;-19.0;-0.3316126;+0.0533081;+3.6091282;-0.0005126;-0.2857195;+0.0005126;-0.3119484;+172.6159864
+1.0471976;2309;-19.0;-0.3316126;+0.1011955;+3.6060386;-0.0005008;-0.2345833;+0.0005008;-0.2752598;+121.7139349
+0.6981317;2007;-18.0;-0.3141593;+0.0440582;+3.5573426;-0.0005252;-0.2768669;+0.0005252;-0.3722587;+250.5395528
+0.8726646;2180;-18.0;-0.3141593;+0.0577140;+3.6133311;-0.0005053;-0.2622188;+0.0005053;-0.3219077;+180.6358029
+1.0471976;2287;-18.0;-0.3141593;+0.0878366;+3.5724932;-0.0005093;-0.2302678;+0.0005093;-0.2851515;+124.4972126
+0.6981317;1974;-17.0;-0.2967060;+0.0391431;+3.6393121;-0.0004984;-0.2634136;+0.0004984;-0.3456356;+243.6408038
+0.8726646;2157;-17.0;-0.2967060;+0.0436423;+3.5961867;-0.0005092;-0.2586079;+0.0005092;-0.3259899;+181.5773550
+1.0471976;2265;-17.0;-0.2967060;+0.0724376;+3.5909625;-0.0005036;-0.2281055;+0.0005036;-0.2785237;+122.6846141
+0.6981317;1946;-16.0;-0.2792527;+0.0383228;+3.6844945;-0.0004822;-0.2457024;+0.0004822;-0.3377048;+244.5432792
+0.8726646;2129;-16.0;-0.2792527;+0.0468252;+3.6150652;-0.0004988;-0.2367054;+0.0004988;-0.3309320;+187.5189797
+1.0471976;2250;-16.0;-0.2792527;+0.0539982;+3.6187370;-0.0004961;-0.2291432;+0.0004961;-0.2679794;+118.9671644
+0.6981317;1912;-15.0;-0.2617994;+0.0411350;+3.6442720;-0.0004882;-0.2243171;+0.0004882;-0.3595519;+255.2427387
+0.8726646;2100;-15.0;-0.2617994;+0.0471528;+3.6657074;-0.0004812;-0.2180050;+0.0004812;-0.3247994;+189.2267848
+1.0471976;2228;-15.0;-0.2617994;+0.0611797;+3.6663203;-0.0004782;-0.2033553;+0.0004782;-0.2729459;+125.6319144
+0.6981317;1879;-14.0;-0.2443461;+0.0449517;+3.5969725;-0.0004966;-0.2020796;+0.0004966;-0.3848832;+267.2167254
+0.8726646;2071;-14.0;-0.2443461;+0.0514093;+3.7003371;-0.0004680;-0.1953669;+0.0004680;-0.3278863;+194.9053960
+1.0471976;2206;-14.0;-0.2443461;+0.0731743;+3.6524927;-0.0004765;-0.1728634;+0.0004765;-0.2989050;+138.7304270
+0.6981317;1846;-13.0;-0.2268928;+0.0440603;+3.6404369;-0.0004817;-0.1848974;+0.0004817;-0.3777288;+267.7471225
+0.8726646;2049;-13.0;-0.2268928;+0.0414182;+3.6190413;-0.0004879;-0.1876311;+0.0004879;-0.3539300;+203.4436008
+1.0471976;2184;-13.0;-0.2268928;+0.0864420;+3.6224097;-0.0004798;-0.1413817;+0.0004798;-0.3307687;+153.4468733
+0.6981317;1817;-12.0;-0.2094395;+0.0412904;+3.7082396;-0.0004618;-0.1697520;+0.0004618;-0.3641294;+266.1225032
+0.8726646;2020;-12.0;-0.2094395;+0.0616356;+3.6516105;-0.0004732;-0.1488897;+0.0004732;-0.3716227;+216.9504362
+1.0471976;2162;-12.0;-0.2094395;+0.0707317;+3.6343269;-0.0004765;-0.1396043;+0.0004765;-0.3263664;+152.0412273
+0.6981317;1784;-11.0;-0.1919862;+0.0454964;+3.6656886;-0.0004694;-0.1475468;+0.0004694;-0.3884882;+277.3372158
+0.8726646;1997;-11.0;-0.1919862;+0.0643696;+3.6670797;-0.0004666;-0.1283139;+0.0004666;-0.3812036;+223.7051078
+1.0471976;2147;-11.0;-0.1919862;+0.0559055;+3.6254128;-0.0004785;-0.1369270;+0.0004785;-0.3290841;+152.8824896
+0.6981317;1751;-10.0;-0.1745329;+0.0311914;+3.7150083;-0.0004566;-0.1443314;+0.0004566;-0.3706939;+271.3359260
+0.8726646;1969;-10.0;-0.1745329;+0.0679549;+3.7102673;-0.0004535;-0.1069834;+0.0004535;-0.3837486;+228.6402024
+1.0471976;2125;-10.0;-0.1745329;+0.0899474;+3.6615434;-0.0004637;-0.0847878;+0.0004637;-0.3641053;+172.5078122
+0.6981317;1722;-09.0;-0.1570796;+0.0473889;+3.6623355;-0.0004658;-0.1101328;+0.0004658;-0.4097062;+289.8656207
+0.8726646;1940;-09.0;-0.1570796;+0.0394292;+3.6521348;-0.0004693;-0.1181962;+0.0004693;-0.3848541;+225.0106704
+1.0471976;2103;-09.0;-0.1570796;+0.0761423;+3.6570240;-0.0004646;-0.0811145;+0.0004646;-0.3658289;+173.2807778
+0.6981317;1689;-08.0;-0.1396263;+0.0487116;+3.6936913;-0.0004562;-0.0911661;+0.0004562;-0.4115699;+293.5018079
+0.8726646;1918;-08.0;-0.1396263;+0.0622805;+3.6714928;-0.0004607;-0.0775005;+0.0004607;-0.4126642;+241.8133091
+1.0471976;2081;-08.0;-0.1396263;+0.0872030;+3.6735843;-0.0004587;-0.0524714;+0.0004587;-0.3860158;+183.9410585
+0.6981317;1660;-07.0;-0.1221730;+0.0439832;+3.7787268;-0.0004350;-0.0783495;+0.0004350;-0.3957596;+290.6404188
+0.8726646;1889;-07.0;-0.1221730;+0.0473396;+3.6926229;-0.0004552;-0.0749734;+0.0004552;-0.4048595;+239.1769183
+1.0471976;2066;-07.0;-0.1221730;+0.0685304;+3.6996024;-0.0004523;-0.0536942;+0.0004523;-0.3768940;+180.9185117
+0.6981317;1627;-06.0;-0.1047198;+0.0501797;+3.7008846;-0.0004520;-0.0545942;+0.0004520;-0.4317891;+304.9877347
+0.8726646;1866;-06.0;-0.1047198;+0.0521324;+3.6853348;-0.0004558;-0.0526358;+0.0004558;-0.4240852;+248.8728259
+1.0471976;2044;-06.0;-0.1047198;+0.0818707;+3.6892483;-0.0004538;-0.0228530;+0.0004538;-0.4064136;+194.4789022
+0.6981317;1599;-05.0;-0.0872665;+0.0531122;+3.6896822;-0.0004540;-0.0341675;+0.0004540;-0.4488417;+313.3421176
+0.8726646;1838;-05.0;-0.0872665;+0.0538785;+3.7190842;-0.0004468;-0.0334003;+0.0004468;-0.4294674;+253.5532779
+1.0471976;2022;-05.0;-0.0872665;+0.0898447;+3.7353236;-0.0004424;+0.0025782;+0.0004424;-0.4184498;+201.9993214
+0.6981317;1570;-04.0;-0.0698132;+0.0480305;+3.7898528;-0.0004300;-0.0217861;+0.0004300;-0.4305509;+309.7458994
+0.8726646;1815;-04.0;-0.0698132;+0.0593730;+3.7152607;-0.0004473;-0.0104406;+0.0004473;-0.4493360;+263.4874785
+1.0471976;2007;-04.0;-0.0698132;+0.0758567;+3.7218907;-0.0004456;+0.0060436;+0.0004456;-0.4231525;+203.6711514
+0.6981317;1537;-03.0;-0.0523599;+0.0383766;+3.7585598;-0.0004370;-0.0139842;+0.0004370;-0.4396693;+312.6626344
+0.8726646;1792;-03.0;-0.0523599;+0.0617043;+3.7436287;-0.0004405;+0.0093447;+0.0004405;-0.4586459;+269.5385051
+1.0471976;1985;-03.0;-0.0523599;+0.0892672;+3.7014443;-0.0004512;+0.0369241;+0.0004512;-0.4565065;+217.8979166
+0.6981317;1508;-02.0;-0.0349066;+0.0420970;+3.7298537;-0.0004437;+0.0071906;+0.0004437;-0.4624628;+322.6681672
+0.8726646;1764;-02.0;-0.0349066;+0.0504860;+3.7162737;-0.0004471;+0.0155806;+0.0004471;-0.4671208;+272.2254761
+1.0471976;1963;-02.0;-0.0349066;+0.0957535;+3.7622714;-0.0004377;+0.0609221;+0.0004377;-0.4653729;+224.1460542
+0.6981317;1480;-01.0;-0.0174533;+0.0408707;+3.7552802;-0.0004380;+0.0234216;+0.0004380;-0.4675172;+326.1578002
+0.8726646;1741;-01.0;-0.0174533;+0.0533715;+3.7405924;-0.0004417;+0.0359337;+0.0004417;-0.4785550;+278.9842323
+1.0471976;1948;-01.0;-0.0174533;+0.0174533;+0.0000000;+0.0000000;+0.0000000;+0.0000000;+0.0000000;+0.0000000
+0.6981317;1446;+00.0;+0.0000000;+0.0445739;+3.7281712;-0.0004450;+0.0446035;+0.0004450;-0.4895998;+335.2906953
+0.8726646;1712;+00.0;+0.0000000;+0.0597134;+3.7308402;-0.0004451;+0.0597845;+0.0004451;-0.5012866;+289.3049392
+1.0471976;1926;+00.0;+0.0000000;+0.0914876;+3.7526052;-0.0004420;+0.0917437;+0.0004420;-0.4957662;+236.7492959
+0.6981317;1418;+01.0;+0.0174533;+0.0472058;+3.7159398;-0.0004489;+0.0647493;+0.0004489;-0.5082778;+343.5083975
+0.8726646;1689;+01.0;+0.0174533;+0.0623531;+3.7384925;-0.0004445;+0.0799762;+0.0004445;-0.5173533;+296.8643981
+1.0471976;1911;+01.0;+0.0174533;+0.0751645;+3.7653331;-0.0004391;+0.0928836;+0.0004391;-0.4925064;+235.9945717
+0.6981317;1389;+02.0;+0.0349066;+0.0464675;+3.7228346;-0.0004483;+0.0815542;+0.0004483;-0.5191431;+348.4412176
+0.8726646;1667;+02.0;+0.0349066;+0.0673979;+3.7385358;-0.0004463;+0.1026629;+0.0004463;-0.5382601;+306.4538852
+1.0471976;1889;+02.0;+0.0349066;+0.0627976;+3.7358711;-0.0004465;+0.0980163;+0.0004465;-0.5016822;+238.7362076
+0.6981317;1356;+03.0;+0.0523599;+0.0460901;+3.7627943;-0.0004402;+0.0987693;+0.0004402;-0.5222711;+351.5904854
+0.8726646;1638;+03.0;+0.0523599;+0.0528604;+3.7520257;-0.0004434;+0.1056103;+0.0004434;-0.5339099;+304.9536937
+1.0471976;1867;+03.0;+0.0523599;+0.0717163;+3.7608040;-0.0004432;+0.1247168;+0.0004432;-0.5227351;+248.4568437
+0.6981317;1328;+04.0;+0.0698132;+0.0461354;+3.7675663;-0.0004408;+0.1164710;+0.0004408;-0.5352053;+357.3267847
+0.8726646;1615;+04.0;+0.0698132;+0.0547574;+3.7747465;-0.0004400;+0.1252189;+0.0004400;-0.5467520;+311.5750244
+1.0471976;1852;+04.0;+0.0698132;+0.0797221;+3.7742842;-0.0004432;+0.1506599;+0.0004432;-0.5468475;+258.8468287
+0.6981317;1294;+05.0;+0.0872665;+0.0483452;+3.7572978;-0.0004454;+0.1364492;+0.0004454;-0.5533388;+364.5406282
+0.8726646;1587;+05.0;+0.0872665;+0.0609926;+3.7516851;-0.0004483;+0.1493550;+0.0004483;-0.5743872;+322.5102481
+1.0471976;1830;+05.0;+0.0872665;+0.0686236;+3.7384687;-0.0004526;+0.1571652;+0.0004526;-0.5590556;+262.7274891
+0.6981317;1266;+06.0;+0.1047198;+0.0496921;+3.7421596;-0.0004515;+0.1556509;+0.0004515;-0.5728167;+371.9786138
+0.8726646;1564;+06.0;+0.1047198;+0.0646684;+3.7477237;-0.0004523;+0.1710270;+0.0004523;-0.5962323;+331.6488844
+1.0471976;1808;+06.0;+0.1047198;+0.0778880;+3.7594516;-0.0004516;+0.1846649;+0.0004516;-0.5830174;+273.1357437
