-10.0;-0.1745329;-0.0580651;+2.9542342;-0.0007470;-0.2368855;+0.0007470;-0.0552625;+312.0375913
-09.0;-0.1570796;-0.0415003;+2.7927140;-0.0008235;-0.2012321;+0.0008235;-0.1208515;+322.7109449
-08.0;-0.1396263;-0.0524458;+2.8972947;-0.0007632;-0.1944695;+0.0007632;-0.1040122;+321.2472152
-07.0;-0.1221730;-0.0553343;+2.9558865;-0.0007292;-0.1793955;+0.0007292;-0.1058132;+323.0249479
-06.0;-0.1047198;-0.0500242;+2.8604648;-0.0007728;-0.1559911;+0.0007728;-0.1462474;+329.2120937
-05.0;-0.0872665;-0.0636817;+3.0184184;-0.0006932;-0.1521052;+0.0006932;-0.1190115;+326.6147569
-04.0;-0.0698132;-0.0552181;+2.9042534;-0.0007434;-0.1256869;+0.0007434;-0.1650631;+333.8061307
-03.0;-0.0523599;-0.0574615;+2.9211301;-0.0007322;-0.1102650;+0.0007322;-0.1761056;+336.5130027
-02.0;-0.0349066;-0.0508737;+2.8679355;-0.0007560;-0.0859913;+0.0007560;-0.2097027;+342.3003832
-01.0;-0.0174533;-0.0511764;+2.8477404;-0.0007648;-0.0687377;+0.0007648;-0.2303704;+346.0391025
+00.0;+0.0000000;-0.0472429;+2.8194726;-0.0007782;-0.0472781;+0.0007782;-0.2571016;+350.9570352
+01.0;+0.0174533;-0.0563486;+2.8810213;-0.0007448;-0.0389150;+0.0007448;-0.2523887;+350.9253333
+02.0;+0.0349066;-0.0563105;+2.8742228;-0.0007476;-0.0214072;+0.0007476;-0.2709675;+354.5560481
+03.0;+0.0523599;-0.0502395;+2.8399678;-0.0007654;+0.0021204;+0.0007654;-0.3014549;+360.1320036
+04.0;+0.0698132;-0.0570524;+2.8801871;-0.0007442;+0.0127615;+0.0007442;-0.3038406;+361.0281472
+05.0;+0.0872665;-0.0510400;+2.8481562;-0.0007620;+0.0362423;+0.0007620;-0.3342477;+366.6411738
+06.0;+0.1047198;-0.0547695;+2.8575177;-0.0007579;+0.0499918;+0.0007579;-0.3463984;+368.9187604
+07.0;+0.1221730;-0.0548356;+2.8528317;-0.0007619;+0.0674394;+0.0007619;-0.3654283;+372.5496213
+08.0;+0.1396263;-0.0519568;+2.8414897;-0.0007704;+0.0878948;+0.0007704;-0.3892174;+376.9730660
